geografie,geslacht,migratieachtergrond,huishouden,bins,uitkomst,N,mean,parents_income,opleiding_ouders,type,uitkomst_NL
Eindhoven,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,10692,0.448933782267116,97.5942326538996,Total,1,Zuigelingensterfte
Eindhoven,Total,Morocco,Total,Total,c00_infant_mortality,948,1.26582278481013,60.6705913184614,Total,1,Zuigelingensterfte
Eindhoven,Total,Morocco,Two Parents,Total,c00_infant_mortality,843,1.42348754448399,64.0570335312264,Total,1,Zuigelingensterfte
Eindhoven,Total,Overig,Total,Total,c00_infant_mortality,6013,0.482288375187095,77.9566851735158,Total,1,Zuigelingensterfte
Eindhoven,Total,Overig,Two Parents,Total,c00_infant_mortality,5243,0.495899294297158,83.9082200102469,Total,1,Zuigelingensterfte
Eindhoven,Total,With Migration Background,Total,Total,c00_infant_mortality,9101,0.604329194594001,72.7127665034069,Total,1,Zuigelingensterfte
Eindhoven,Total,With Migration Background,Two Parents,Total,c00_infant_mortality,7883,0.570848661677027,78.1881812395299,Total,1,Zuigelingensterfte
Eindhoven,Men,Total,Total,Total,c00_infant_mortality,10571,0.690568536562293,84.5677934527991,Total,1,Zuigelingensterfte
Eindhoven,Men,Total,Two Parents,Total,c00_infant_mortality,9523,0.651055339703875,89.228499787868,Total,1,Zuigelingensterfte
Eindhoven,Men,No Migration Background,Total,Total,c00_infant_mortality,5899,0.627224953381929,94.1411983532482,Total,1,Zuigelingensterfte
Eindhoven,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,5464,0.567349926793558,97.69241810917,Total,1,Zuigelingensterfte
Eindhoven,Men,Overig,Total,Total,c00_infant_mortality,3110,0.707395498392283,77.4170438546705,Total,1,Zuigelingensterfte
Eindhoven,Men,Overig,Two Parents,Total,c00_infant_mortality,2726,0.733675715333822,82.9714475486617,Total,1,Zuigelingensterfte
Eindhoven,Men,With Migration Background,Total,Total,c00_infant_mortality,4672,0.770547945205479,72.4801403047364,Total,1,Zuigelingensterfte
Eindhoven,Men,With Migration Background,Two Parents,Total,c00_infant_mortality,4059,0.763734910076374,77.8348437869827,Total,1,Zuigelingensterfte
Eindhoven,Women,Total,Total,Total,c00_infant_mortality,10074,0.416914830256105,84.6159805850725,Total,1,Zuigelingensterfte
Eindhoven,Women,Total,Two Parents,Total,c00_infant_mortality,9052,0.342465753424658,89.4953562490987,Total,1,Zuigelingensterfte
Eindhoven,Women,No Migration Background,Total,Total,c00_infant_mortality,5645,0.407440212577502,93.7625714739138,Total,1,Zuigelingensterfte
Eindhoven,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,5228,0.325172149961744,97.4916149554303,Total,1,Zuigelingensterfte
Eindhoven,Women,With Migration Background,Total,Total,c00_infant_mortality,4429,0.428990742831339,72.9581558915732,Total,1,Zuigelingensterfte
Eindhoven,Women,With Migration Background,Two Parents,Total,c00_infant_mortality,3824,0.366108786610879,78.5632326830156,Total,1,Zuigelingensterfte
Etten-Leur,Total,Total,Total,Total,c00_infant_mortality,3966,0.529500756429652,87.4355664387171,Total,1,Zuigelingensterfte
Etten-Leur,Total,Total,Two Parents,Total,c00_infant_mortality,3808,0.498949579831933,89.101740165588,Total,1,Zuigelingensterfte
Etten-Leur,Total,No Migration Background,Total,Total,c00_infant_mortality,2961,0.574130361364404,92.1014288426873,Total,1,Zuigelingensterfte
Etten-Leur,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,2884,0.554785020804438,93.2372580310466,Total,1,Zuigelingensterfte
Etten-Leur,Men,Total,Total,Total,c00_infant_mortality,1978,0.505561172901921,86.8441020410965,Total,1,Zuigelingensterfte
Etten-Leur,Women,Total,Total,Total,c00_infant_mortality,1988,0.553319919517103,88.0240556633114,Total,1,Zuigelingensterfte
Etten-Leur,Women,Total,Two Parents,Total,c00_infant_mortality,1908,0.524109014675052,89.897711844023,Total,1,Zuigelingensterfte
Gilze en Rijen,Total,Total,Total,Total,c00_infant_mortality,2134,0.656044985941893,84.8101392981595,Total,1,Zuigelingensterfte
Gilze en Rijen,Total,Total,Two Parents,Total,c00_infant_mortality,2020,0.693069306930693,87.0244299809572,Total,1,Zuigelingensterfte
Gilze en Rijen,Total,No Migration Background,Total,Total,c00_infant_mortality,1652,0.786924939467312,91.1454176360114,Total,1,Zuigelingensterfte
Gilze en Rijen,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,1607,0.808960796515246,91.9074613170602,Total,1,Zuigelingensterfte
Goirle,Total,Total,Total,Total,c00_infant_mortality,2149,0.511865984178688,85.4533857203371,Total,1,Zuigelingensterfte
Helmond,Total,Total,Total,Total,c00_infant_mortality,8701,0.701068842661763,75.6982219251076,Total,1,Zuigelingensterfte
Helmond,Total,Total,Two Parents,Total,c00_infant_mortality,8087,0.643007295659701,78.3051896860926,Total,1,Zuigelingensterfte
Helmond,Total,No Migration Background,Total,Total,c00_infant_mortality,5620,0.676156583629893,82.4612242624771,Total,1,Zuigelingensterfte
Helmond,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,5316,0.639578630549285,84.5808482417216,Total,1,Zuigelingensterfte
Helmond,Total,Morocco,Total,Total,c00_infant_mortality,701,1.4265335235378,58.7466421271839,Total,1,Zuigelingensterfte
Helmond,Total,Overig,Total,Total,c00_infant_mortality,1907,0.576822233875197,66.0671195433532,Total,1,Zuigelingensterfte
Helmond,Total,With Migration Background,Total,Total,c00_infant_mortality,3081,0.746510873093152,63.3619437245179,Total,1,Zuigelingensterfte
Helmond,Total,With Migration Background,Two Parents,Total,c00_infant_mortality,2771,0.649584987369181,66.2657090358857,Total,1,Zuigelingensterfte
Helmond,Men,Total,Total,Total,c00_infant_mortality,4427,0.677659814772984,75.4285519156002,Total,1,Zuigelingensterfte
Helmond,Men,Total,Two Parents,Total,c00_infant_mortality,4112,0.607976653696498,78.1006395888855,Total,1,Zuigelingensterfte
Helmond,Men,No Migration Background,Total,Total,c00_infant_mortality,2852,0.73632538569425,82.0024894656354,Total,1,Zuigelingensterfte
Helmond,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,2690,0.669144981412639,84.4245546233328,Total,1,Zuigelingensterfte
Helmond,Women,Total,Total,Total,c00_infant_mortality,4274,0.72531586335985,75.9775455404771,Total,1,Zuigelingensterfte
Helmond,Women,Total,Two Parents,Total,c00_infant_mortality,3975,0.679245283018868,78.5167896860211,Total,1,Zuigelingensterfte
Helmond,Women,No Migration Background,Total,Total,c00_infant_mortality,2768,0.614161849710983,82.9338802019976,Total,1,Zuigelingensterfte
Helmond,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,2626,0.609291698400609,84.7409509962782,Total,1,Zuigelingensterfte
