"geografie","geslacht","migratieachtergrond","huishouden","bins","opleiding_ouders","uitkomst","mean","parents_income","N","type","uitkomst_NL","subgroep","sample","sd"
"Nederland","Vrouwen","Zonder migratieachtergrond","Eenoudergezin","Totaal","hbo","c00_infant_mortality",0.328456255598686,67.1760738521377,3349,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Zonder migratieachtergrond","Eenoudergezin","Totaal","geen hbo of wo","c00_infant_mortality",0.654638352227367,45.0180845042305,18789,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Zonder migratieachtergrond","Tweeoudergezin","Totaal","wo","c00_infant_mortality",0.460335195530726,131.189937370832,67125,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Zonder migratieachtergrond","Tweeoudergezin","Totaal","hbo","c00_infant_mortality",0.478880616558794,101.370239250604,133645,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Zonder migratieachtergrond","Tweeoudergezin","Totaal","geen hbo of wo","c00_infant_mortality",0.627381590443536,79.6564696683919,272402,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Turkije","Totaal","Totaal","wo","c00_infant_mortality",NA,NA,NA,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Turkije","Totaal","Totaal","hbo","c00_infant_mortality",0.678221552373775,79.326780367151,2654,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Turkije","Totaal","Totaal","geen hbo of wo","c00_infant_mortality",0.749198898767884,56.5440639691575,22157,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Turkije","Eenoudergezin","Totaal","wo","c00_infant_mortality",NA,NA,NA,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Turkije","Eenoudergezin","Totaal","hbo","c00_infant_mortality",NA,NA,NA,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Turkije","Eenoudergezin","Totaal","geen hbo of wo","c00_infant_mortality",0.676027041081643,37.14808626161,1923,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Turkije","Tweeoudergezin","Totaal","wo","c00_infant_mortality",NA,NA,NA,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Turkije","Tweeoudergezin","Totaal","hbo","c00_infant_mortality",0.725806451612903,81.1211116910115,2480,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Turkije","Tweeoudergezin","Totaal","geen hbo of wo","c00_infant_mortality",0.718319627464579,58.4134792075186,20186,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Marokko","Totaal","Totaal","wo","c00_infant_mortality",0.789889415481832,96.1430022401329,1266,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Marokko","Totaal","Totaal","hbo","c00_infant_mortality",0.713860797144557,79.3446159220713,3362,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Marokko","Totaal","Totaal","geen hbo of wo","c00_infant_mortality",0.859669520487616,54.3162976541888,28383,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Marokko","Eenoudergezin","Totaal","wo","c00_infant_mortality",NA,NA,NA,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Marokko","Eenoudergezin","Totaal","hbo","c00_infant_mortality",NA,NA,NA,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Marokko","Eenoudergezin","Totaal","geen hbo of wo","c00_infant_mortality",0.794378246257256,36.9935750214576,3273,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Marokko","Tweeoudergezin","Totaal","wo","c00_infant_mortality",NA,NA,NA,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Marokko","Tweeoudergezin","Totaal","hbo","c00_infant_mortality",0.657678395264716,81.9864228181245,3041,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Marokko","Tweeoudergezin","Totaal","geen hbo of wo","c00_infant_mortality",0.835732565579015,56.6492609763661,25008,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Suriname","Totaal","Totaal","wo","c00_infant_mortality",0.777047220561865,117.475826472164,1673,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Suriname","Totaal","Totaal","hbo","c00_infant_mortality",0.644594198652212,87.3070689737668,3413,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Suriname","Totaal","Totaal","geen hbo of wo","c00_infant_mortality",0.86703449948463,58.0181013769854,16493,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Suriname","Eenoudergezin","Totaal","wo","c00_infant_mortality",NA,NA,NA,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Suriname","Eenoudergezin","Totaal","hbo","c00_infant_mortality",NA,NA,NA,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Suriname","Eenoudergezin","Totaal","geen hbo of wo","c00_infant_mortality",0.899527366976673,40.0803981062272,6559,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Suriname","Tweeoudergezin","Totaal","wo","c00_infant_mortality",NA,NA,NA,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Suriname","Tweeoudergezin","Totaal","hbo","c00_infant_mortality",0.644699140401146,93.8560304272695,2792,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Suriname","Tweeoudergezin","Totaal","geen hbo of wo","c00_infant_mortality",0.725229826353422,70.3755119202612,9790,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Totaal","Totaal","wo","c00_infant_mortality",NA,NA,NA,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Totaal","Totaal","hbo","c00_infant_mortality",NA,NA,NA,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Totaal","Totaal","geen hbo of wo","c00_infant_mortality",0.741144414168937,47.9543580858375,9175,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Eenoudergezin","Totaal","wo","c00_infant_mortality",NA,NA,NA,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Eenoudergezin","Totaal","hbo","c00_infant_mortality",NA,NA,NA,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Eenoudergezin","Totaal","geen hbo of wo","c00_infant_mortality",0.646087580760948,33.3000034072635,4179,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Tweeoudergezin","Totaal","wo","c00_infant_mortality",NA,NA,NA,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Tweeoudergezin","Totaal","hbo","c00_infant_mortality",NA,NA,NA,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Nederlandse Antillen","Tweeoudergezin","Totaal","geen hbo of wo","c00_infant_mortality",0.696008188331627,60.9501832101958,4885,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Totaal","Totaal","wo","c00_infant_mortality",0.431912639556678,116.296607051655,24542,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Totaal","Totaal","hbo","c00_infant_mortality",0.506868214264291,89.4307597659716,33342,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Totaal","Totaal","geen hbo of wo","c00_infant_mortality",0.742130017023978,60.9750787864857,173285,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Eenoudergezin","Totaal","wo","c00_infant_mortality",NA,NA,NA,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Eenoudergezin","Totaal","hbo","c00_infant_mortality",0.383408853258975,55.8966256920627,2869,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Eenoudergezin","Totaal","geen hbo of wo","c00_infant_mortality",0.761445179080625,36.5860174175733,31913,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Tweeoudergezin","Totaal","wo","c00_infant_mortality",0.431899485210715,119.325236440467,22922,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Tweeoudergezin","Totaal","hbo","c00_infant_mortality",0.502727212985477,92.6223515264769,30434,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Vrouwen","Wel migratieachtergrond","Tweeoudergezin","Totaal","geen hbo of wo","c00_infant_mortality",0.694801118529932,66.7540416166551,140184,"parents_edu","Zuigelingensterfte",NA,NA,NA
"Nederland","Totaal","Totaal","Totaal","Totaal","wo","c00_neonatal_mortality",0.00390810723261075,126.396156155884,191397,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Totaal","Totaal","Totaal","hbo","c00_neonatal_mortality",0.00419789847886905,98.4008066350308,349937,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Totaal","Totaal","Totaal","geen hbo of wo","c00_neonatal_mortality",0.00612221602018258,71.190169775312,954883,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Totaal","Eenoudergezin","Totaal","wo","c00_neonatal_mortality",0.00440234791889007,82.5053996907208,7496,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Totaal","Eenoudergezin","Totaal","hbo","c00_neonatal_mortality",0.00354637875325085,62.0363898347984,12689,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Totaal","Eenoudergezin","Totaal","geen hbo of wo","c00_neonatal_mortality",0.00584301572529191,39.7217555309385,104227,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Totaal","Tweeoudergezin","Totaal","wo","c00_neonatal_mortality",0.00377208547883169,128.200440961409,183718,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Totaal","Tweeoudergezin","Totaal","hbo","c00_neonatal_mortality",0.0041224935595313,99.7783804016143,336932,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Totaal","Tweeoudergezin","Totaal","geen hbo of wo","c00_neonatal_mortality",0.00581943227470365,75.2021393719947,846818,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Totaal","Totaal","wo","c00_neonatal_mortality",0.00395791441275596,130.02429321832,141236,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Totaal","Totaal","hbo","c00_neonatal_mortality",0.00423772499582271,100.51130660289,281283,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Totaal","Totaal","geen hbo of wo","c00_neonatal_mortality",0.0058677077367246,77.243030124841,598871,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Eenoudergezin","Totaal","wo","c00_neonatal_mortality",0.0060313630880579,90.9194801478012,4145,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Eenoudergezin","Totaal","hbo","c00_neonatal_mortality",0.00306167079749235,67.1208429632459,6859,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Eenoudergezin","Totaal","geen hbo of wo","c00_neonatal_mortality",0.00520793049217521,44.7373012234724,38787,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Tweeoudergezin","Totaal","wo","c00_neonatal_mortality",0.00381799201360753,131.21567144841,136983,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Tweeoudergezin","Totaal","hbo","c00_neonatal_mortality",0.00417955301394643,101.349926079282,274192,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Zonder migratieachtergrond","Tweeoudergezin","Totaal","geen hbo of wo","c00_neonatal_mortality",0.00566890176886919,79.5648915299332,558662,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Turkije","Totaal","Totaal","wo","c00_neonatal_mortality",NA,NA,NA,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Turkije","Totaal","Totaal","hbo","c00_neonatal_mortality",0.00507982583454282,78.363779206597,5512,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Turkije","Totaal","Totaal","geen hbo of wo","c00_neonatal_mortality",0.00690732308233793,56.4555003612292,45459,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Turkije","Eenoudergezin","Totaal","wo","c00_neonatal_mortality",NA,NA,NA,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Turkije","Eenoudergezin","Totaal","hbo","c00_neonatal_mortality",NA,NA,NA,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Turkije","Eenoudergezin","Totaal","geen hbo of wo","c00_neonatal_mortality",0.0056483300589391,37.0854833757091,4072,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Turkije","Tweeoudergezin","Totaal","wo","c00_neonatal_mortality",NA,NA,NA,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Turkije","Tweeoudergezin","Totaal","hbo","c00_neonatal_mortality",0.0054116737533823,79.9304641307727,5174,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Turkije","Tweeoudergezin","Totaal","geen hbo of wo","c00_neonatal_mortality",0.00673465926984665,58.4062686462893,41279,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Marokko","Totaal","Totaal","wo","c00_neonatal_mortality",0.00811751063007344,94.8348132319135,2587,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Marokko","Totaal","Totaal","hbo","c00_neonatal_mortality",0.0056252704456945,79.7952206452258,6933,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Marokko","Totaal","Totaal","geen hbo of wo","c00_neonatal_mortality",0.00747476835107299,54.3058204851385,58062,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Marokko","Eenoudergezin","Totaal","wo","c00_neonatal_mortality",NA,NA,NA,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Marokko","Eenoudergezin","Totaal","hbo","c00_neonatal_mortality",NA,NA,NA,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Marokko","Eenoudergezin","Totaal","geen hbo of wo","c00_neonatal_mortality",0.00577863387168469,37.0457369733665,6749,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Marokko","Tweeoudergezin","Totaal","wo","c00_neonatal_mortality",0.00805084745762712,97.7720258938293,2360,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Marokko","Tweeoudergezin","Totaal","hbo","c00_neonatal_mortality",0.00507936507936508,82.3207448655523,6300,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Marokko","Tweeoudergezin","Totaal","geen hbo of wo","c00_neonatal_mortality",0.00741581388068171,56.6504672041142,51107,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Suriname","Totaal","Totaal","wo","c00_neonatal_mortality",0.00515611572615297,116.158361665452,3491,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Suriname","Totaal","Totaal","hbo","c00_neonatal_mortality",0.00597406382048667,87.5127105954291,6863,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Suriname","Totaal","Totaal","geen hbo of wo","c00_neonatal_mortality",0.00740232218010327,57.9261302280777,33503,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Suriname","Eenoudergezin","Totaal","wo","c00_neonatal_mortality",NA,NA,NA,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Suriname","Eenoudergezin","Totaal","hbo","c00_neonatal_mortality",NA,NA,NA,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Suriname","Eenoudergezin","Totaal","geen hbo of wo","c00_neonatal_mortality",0.00703586019064912,39.8640146790194,13218,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Suriname","Tweeoudergezin","Totaal","wo","c00_neonatal_mortality",0.00393056010481494,121.170659188176,3053,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Suriname","Tweeoudergezin","Totaal","hbo","c00_neonatal_mortality",0.00498841973988954,94.1256218597221,5613,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Suriname","Tweeoudergezin","Totaal","geen hbo of wo","c00_neonatal_mortality",0.00605908863294942,70.2260748344773,19970,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Nederlandse Antillen","Totaal","Totaal","wo","c00_neonatal_mortality",NA,NA,NA,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Nederlandse Antillen","Totaal","Totaal","hbo","c00_neonatal_mortality",0.00510059506942477,86.7798461461142,3529,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Nederlandse Antillen","Totaal","Totaal","geen hbo of wo","c00_neonatal_mortality",0.00614341701090986,47.7104914528539,18882,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Nederlandse Antillen","Eenoudergezin","Totaal","wo","c00_neonatal_mortality",NA,NA,NA,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Nederlandse Antillen","Eenoudergezin","Totaal","hbo","c00_neonatal_mortality",NA,NA,NA,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Nederlandse Antillen","Eenoudergezin","Totaal","geen hbo of wo","c00_neonatal_mortality",0.00488542514830755,33.2323069121241,8597,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Nederlandse Antillen","Tweeoudergezin","Totaal","wo","c00_neonatal_mortality",NA,NA,NA,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Nederlandse Antillen","Tweeoudergezin","Totaal","hbo","c00_neonatal_mortality",0.00464344941956882,92.5201908843857,3015,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Nederlandse Antillen","Tweeoudergezin","Totaal","geen hbo of wo","c00_neonatal_mortality",0.00566206417006059,60.503329894958,10067,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Wel migratieachtergrond","Totaal","Totaal","wo","c00_neonatal_mortality",0.00376786746675704,116.180578991348,50161,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Wel migratieachtergrond","Totaal","Totaal","hbo","c00_neonatal_mortality",0.00403472485215719,89.7538558024603,68654,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Wel migratieachtergrond","Totaal","Totaal","geen hbo of wo","c00_neonatal_mortality",0.00655034099974158,61.00825868697,356012,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Wel migratieachtergrond","Eenoudergezin","Totaal","wo","c00_neonatal_mortality",NA,NA,NA,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Wel migratieachtergrond","Eenoudergezin","Totaal","hbo","c00_neonatal_mortality",0.00411663807890223,56.0545263685853,5830,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Wel migratieachtergrond","Eenoudergezin","Totaal","geen hbo of wo","c00_neonatal_mortality",0.00621943765281174,36.7489870288555,65440,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Wel migratieachtergrond","Tweeoudergezin","Totaal","wo","c00_neonatal_mortality",0.00363753075853215,119.362625238698,46735,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Wel migratieachtergrond","Tweeoudergezin","Totaal","hbo","c00_neonatal_mortality",0.00387312719158432,92.9102699066997,62740,"parents_edu",NA,NA,NA,NA
"Nederland","Totaal","Wel migratieachtergrond","Tweeoudergezin","Totaal","geen hbo of wo","c00_neonatal_mortality",0.0061112730604256,66.7438603631999,288156,"parents_edu",NA,NA,NA,NA
"Nederland","Mannen","Totaal","Totaal","Totaal","wo","c00_neonatal_mortality",0.00378787878787879,126.37095026251,97680,"parents_edu",NA,NA,NA,NA
"Nederland","Mannen","Totaal","Totaal","Totaal","hbo","c00_neonatal_mortality",0.00423384176573485,98.4392760816916,179506,"parents_edu",NA,NA,NA,NA
"Nederland","Mannen","Totaal","Totaal","Totaal","geen hbo of wo","c00_neonatal_mortality",0.00632207027381344,71.1284379072529,489713,"parents_edu",NA,NA,NA,NA
"Nederland","Mannen","Totaal","Eenoudergezin","Totaal","wo","c00_neonatal_mortality",0.00460475825019187,82.1689355500823,3909,"parents_edu",NA,NA,NA,NA
"Nederland","Mannen","Totaal","Eenoudergezin","Totaal","hbo","c00_neonatal_mortality",0.00432699737289445,62.0985412103878,6471,"parents_edu",NA,NA,NA,NA
"Nederland","Mannen","Totaal","Eenoudergezin","Totaal","geen hbo of wo","c00_neonatal_mortality",0.0059971975712284,39.7321821602264,53525,"parents_edu",NA,NA,NA,NA
"Nederland","Mannen","Totaal","Tweeoudergezin","Totaal","wo","c00_neonatal_mortality",0.00361904965250718,128.229985767662,93671,"parents_edu",NA,NA,NA,NA
"Nederland","Mannen","Totaal","Tweeoudergezin","Totaal","hbo","c00_neonatal_mortality",0.00411332172423967,99.8075532069039,172853,"parents_edu",NA,NA,NA,NA
"Nederland","Mannen","Totaal","Tweeoudergezin","Totaal","geen hbo of wo","c00_neonatal_mortality",0.00599449142393928,75.1351697666577,434232,"parents_edu",NA,NA,NA,NA
"Nederland","Mannen","Zonder migratieachtergrond","Totaal","Totaal","wo","c00_neonatal_mortality",0.00385784266107881,130.033329111706,72061,"parents_edu",NA,NA,NA,NA
"Nederland","Mannen","Zonder migratieachtergrond","Totaal","Totaal","hbo","c00_neonatal_mortality",0.00429976281953479,100.491559067472,144194,"parents_edu",NA,NA,NA,NA
"Nederland","Mannen","Zonder migratieachtergrond","Totaal","Totaal","geen hbo of wo","c00_neonatal_mortality",0.00602959092597057,77.1335339355058,306986,"parents_edu",NA,NA,NA,NA
"Nederland","Mannen","Zonder migratieachtergrond","Eenoudergezin","Totaal","wo","c00_neonatal_mortality",0.00560224089635854,90.9494099731036,2142,"parents_edu",NA,NA,NA,NA
"Nederland","Mannen","Zonder migratieachtergrond","Eenoudergezin","Totaal","hbo","c00_neonatal_mortality",0.00313390313390313,67.068145457007,3510,"parents_edu",NA,NA,NA,NA
"Nederland","Mannen","Zonder migratieachtergrond","Eenoudergezin","Totaal","geen hbo of wo","c00_neonatal_mortality",0.0051005100510051,44.4734929895408,19998,"parents_edu",NA,NA,NA,NA
"Nederland","Mannen","Zonder migratieachtergrond","Tweeoudergezin","Totaal","wo","c00_neonatal_mortality",0.00370752097111283,131.24039875176,69858,"parents_edu",NA,NA,NA,NA
"Nederland","Mannen","Zonder migratieachtergrond","Tweeoudergezin","Totaal","hbo","c00_neonatal_mortality",0.00421922915466001,101.330610449767,140547,"parents_edu",NA,NA,NA,NA
